player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JULIE AAGAARD,EHA,EH Aalborg,1132.9,20,PL,False,NORMAL,48.8
CLARA MONTI DANIELSSON,TES,Team Esbjerg,1128.4,21,ST,False,NORMAL,43.1
AYAKA IKEHARA,NFH,Nykøbing F. Håndbold,1121.8,10,HF,False,NORMAL,24.3
SIMONE MONSRUD PEDERSEN,AJK,Ajax København,1115.9,23,ST,False,NORMAL,47.4
MATHILDE SØRENSEN,SVK,Silkeborg-Voel KFUM,1115.2,19,PL,False,NORMAL,73.7
ANNIKA MEYER,AAU,Aarhus United,1112.4,20,ST,False,NORMAL,55.0
LOUISA MITTET,AJK,Ajax København,1111.8,23,PL,False,NORMAL,96.8
STINE KRISTENSEN,SKB,Skanderborg Håndbold,1110.4,23,VB,False,NORMAL,53.4
EMILY BAUNSGAARD,HHE,Horsens Håndbold Elite,1110.1,22,PL,False,NORMAL,95.1
CELINE ELKJÆR HOLST,SKB,Skanderborg Håndbold,1109.6,22,ST,False,NORMAL,44.8
MAJA EIBERG JØRGENSEN,AJK,Ajax København,1107.4,23,PL,False,NORMAL,87.3
PAULINE BØGELUND,VHK,Viborg HK,1106.4,13,HB,False,NORMAL,44.3
LINE ELLERTSEN,AAU,Aarhus United,1104.5,22,PL,False,NORMAL,89.5
DANIELA GUSTIN,HHE,Horsens Håndbold Elite,1104.4,10,HF,False,NORMAL,49.1
CECILIE SPECHT,AJK,Ajax København,1104.2,23,HB,False,NORMAL,89.2
MARIT MALM FRAFJORD,TES,Team Esbjerg,1097.3,22,ST,False,NORMAL,62.0
NATASJA ANDREASEN,SVK,Silkeborg-Voel KFUM,1093.2,6,PL,False,NORMAL,30.5
PERNILLE JOHANNSEN,NFH,Nykøbing F. Håndbold,1093.1,13,HF,False,NORMAL,30.9
AMALIE GRØN HANSEN,VHK,Viborg HK,1090.1999999999998,16,VF,False,NORMAL,15.6
CAMILLA MADSEN,HHE,Horsens Håndbold Elite,1089.7,22,PL,False,NORMAL,74.7
RUT JONSDOTTIR,TES,Team Esbjerg,1087.8,14,PL,False,NORMAL,32.6
MARIA FISKER,VHK,Viborg HK,1087.1,23,VF,False,NORMAL,72.1
ANDREA ULRIKKA AAGOT HANSEN,KBH,København Håndbold,1083.8,20,HF,False,NORMAL,37.7
MARIE AAMAND SØRENSEN,AAU,Aarhus United,1080.4,16,ST,False,NORMAL,14.2
LINE SKAK,HHE,Horsens Håndbold Elite,1079.4,21,ST,False,NORMAL,38.3
SIGNE GEORGI,AJK,Ajax København,1079.1,15,VF,False,NORMAL,17.9
ELMA HALILCEVIC,TES,Team Esbjerg,1078.5,12,VF,False,NORMAL,27.1
OTHILIA BRØNDUM CHRISTENSEN,HHE,Horsens Håndbold Elite,1078.3000000000002,9,PL,False,NORMAL,18.9
MARIE WALL,KBH,København Håndbold,1078.3,14,VF,False,NORMAL,28.0
CHRISTINA HAAHR,SKB,Skanderborg Håndbold,1078.0,6,PL,False,NORMAL,17.8
SOFIE BARDRUM,AJK,Ajax København,1077.6,22,ST,False,NORMAL,33.1
EMMA MOGENSEN,AAU,Aarhus United,1077.5,16,PL,False,NORMAL,11.0
STINE BAUN ERIKSEN,SKB,Skanderborg Håndbold,1077.2,9,PL,False,NORMAL,20.8
MATHILDE STORGAARD,EHA,EH Aalborg,1076.8,19,ST,False,NORMAL,18.5
MATILDE DAHL SCHÆFER,NFH,Nykøbing F. Håndbold,1076.4,7,VB,False,NORMAL,19.1
ANNA LILLESØ,EHA,EH Aalborg,1074.9,22,VF,False,NORMAL,59.9
AMANDA POULSEN,AJK,Ajax København,1072.6,11,PL,False,NORMAL,12.0
CELINE LUNDBYE KRISTIANSEN12,AAU,Aarhus United,1069.9,6,Ukendt,False,NORMAL,10.2
AMALIE WULFF,NFH,Nykøbing F. Håndbold,1068.5,23,PL,False,NORMAL,53.5
HANNA ÅHLÉN,EHA,EH Aalborg,1067.4,23,PL,False,NORMAL,52.4
LENE ØSTERGAARD NIELSEN,TES,Team Esbjerg,1067.3,12,HB,False,NORMAL,18.6
ANNE-SOFIE FILTENBORG NIELSEN,VHK,Viborg HK,1065.4,15,HF,False,NORMAL,16.4
OLIVIA MELLEGÅRD,KBH,København Håndbold,1062.5,21,VF,False,NORMAL,47.5
SABINE ENGLERT,IKA,Ikast Håndbold,1062.4,19,MV,True,NORMAL,14.7
FREDERIKKE GLAVIND HEDEGAARD,AAU,Aarhus United,1060.5,9,HF,False,NORMAL,8.7
MATILDE KONDRUP NIELSEN,NFH,Nykøbing F. Håndbold,1056.1999999999998,5,VF,False,NORMAL,4.1
CHARLOTTE BISSER,HHE,Horsens Håndbold Elite,1055.6,17,HF,False,NORMAL,40.6
EMMA FRIBERG,EHA,EH Aalborg,1054.5,22,MV,True,NORMAL,7.9
STINE BROLØS,RAN,Randers HK,1054.3,19,MV,True,NORMAL,-0.5
MATHILDE KRISTENSEN,SVK,Silkeborg-Voel KFUM,1053.7,23,ST,False,NORMAL,38.7
IDA ANDERSEN,EHA,EH Aalborg,1053.7,12,VF,False,NORMAL,38.7
MIRJA LYNGSØ JENSEN,EHA,EH Aalborg,1052.9,19,ST,False,NORMAL,6.6
MATHILDE JUNCKER,RAN,Randers HK,1049.9,23,MV,True,NORMAL,6.3
ISABELLA JACOBSEN,NFH,Nykøbing F. Håndbold,1049.5,20,ST,False,NORMAL,19.2
TESS WESTER,ODE,Odense Håndbold,1049.1,16,MV,True,NORMAL,5.3
DITTE VIND,HOL,Holstebro Håndbold,1049.0,22,MV,True,NORMAL,3.2
METTE LASSEN,HHE,Horsens Håndbold Elite,1048.8,17,VF,False,NORMAL,33.8
SIW AABECH,AJK,Ajax København,1047.1999999999998,14,PL,False,NORMAL,8.1
JOHANNA BUNDSEN,KBH,København Håndbold,1044.7,5,MV,True,NORMAL,6.5
MADELEINE ÖSTLUND,VHK,Viborg HK,1044.6,16,ST,False,NORMAL,29.6
RIKKE MARIE GRANLUND,TES,Team Esbjerg,1044.4,19,MV,True,NORMAL,8.8
JESSICA RYDE,IKA,Ikast Håndbold,1043.5,21,MV,True,NORMAL,-0.4
EMMA SOPHIE THATT,SKB,Skanderborg Håndbold,1043.3,11,PL,False,NORMAL,28.3
EDITA NUKOVIC,AAU,Aarhus United,1043.1,10,ST,False,NORMAL,6.7
CECILIE GREVE,NFH,Nykøbing F. Håndbold,1042.9,23,MV,True,NORMAL,-1.5
AIMÉE VON PEREIRA,KBH,København Håndbold,1041.4,21,PL,False,NORMAL,26.4
HANNA BREDAL OFTEDAL,SVK,Silkeborg-Voel KFUM,1040.1,11,HB,False,NORMAL,25.1
MARTINA THÖRN,AAU,Aarhus United,1039.8,21,MV,True,NORMAL,2.7
STINE BONDE AAGAARD,SVK,Silkeborg-Voel KFUM,1039.7,14,MV,True,NORMAL,-1.0
RIKKE POULSEN,TES,Team Esbjerg,1039.3,17,MV,True,NORMAL,5.2
JOSEPHINE NORDSTRØM,VHK,Viborg HK,1039.1999999999998,18,MV,True,NORMAL,-0.4
MIE LARSEN,EHA,EH Aalborg,1037.6,17,MV,True,NORMAL,-0.4
ANNA KRISTENSEN,VHK,Viborg HK,1037.2,23,MV,True,NORMAL,5.8
SARA KECECI,HOL,Holstebro Håndbold,1037.0,21,MV,True,NORMAL,-0.8
LOUISE EGESTORP,AJK,Ajax København,1036.7,23,MV,True,NORMAL,1.3
NATASJA CLAUSEN,NFH,Nykøbing F. Håndbold,1035.8,18,MV,True,NORMAL,-0.4
KATHRINE KUBICKI,HHE,Horsens Håndbold Elite,1035.1,7,VF,False,NORMAL,20.1
SOFIE FYNBO LARSEN,HHE,Horsens Håndbold Elite,1034.7,15,PL,False,NORMAL,19.7
ALTHEA REINHARDT,ODE,Odense Håndbold,1034.0,21,MV,True,NORMAL,-1.3
MATHILDE MARIA PEDERSEN,SKB,Skanderborg Håndbold,1033.2,16,PL,False,NORMAL,18.2
MONIKA KONGSGAARD,SKB,Skanderborg Håndbold,1031.7,23,MV,True,NORMAL,-3.8
AMALIE MILLING,KBH,København Håndbold,1030.6,21,MV,True,NORMAL,-2.5
NADJA LÆRKE JENSEN,HHE,Horsens Håndbold Elite,1027.5,7,HB,False,NORMAL,12.5
CAMILLA SOMMER,HHE,Horsens Håndbold Elite,1025.0,8,VF,False,NORMAL,10.0
NYALA KRULLAARS,KBH,København Håndbold,1024.5,8,VB,False,NORMAL,9.5
JOSEFINE THORSTED,SKB,Skanderborg Håndbold,1024.2,7,HF,False,NORMAL,9.2
ROSA S SCHMIDT,AJK,Ajax København,1024.2,8,HF,False,NORMAL,9.2
SOFIE NIELSEN,EHA,EH Aalborg,1024.2,10,HF,False,NORMAL,9.2
MELINA KRISTENSEN,HHE,Horsens Håndbold Elite,1023.9,6,HF,False,NORMAL,8.9
LYKKE FRANK HANSEN,NFH,Nykøbing F. Håndbold,1022.7,6,PL,False,NORMAL,7.7
RICKA FALK GINDRUP,HHE,Horsens Håndbold Elite,1022.3,8,ST,False,NORMAL,7.3
NATASCHA WOLLESEN,EHA,EH Aalborg,1021.1,11,PL,False,NORMAL,6.1
PAULINA USCINOWICZ,KBH,København Håndbold,1020.0,13,VB,False,NORMAL,5.0
MARLENE DAHLMANN,SVK,Silkeborg-Voel KFUM,1019.3,6,HF,False,NORMAL,4.3
LISA MARIA HAMMER PEDERSEN,AAU,Aarhus United,1017.9,7,VF,False,NORMAL,2.9
MÄRTA HEDENQUIST,HHE,Horsens Håndbold Elite,1017.3,13,ST,False,NORMAL,2.3
LOUISE SØNNICHSEN,SKB,Skanderborg Håndbold,1016.9,8,PL,False,NORMAL,1.9
SIRI YDE,KBH,København Håndbold,1015.0,12,MV,True,NORMAL,0.0
NORA PERSSON,AAU,Aarhus United,1015.0,19,MV,True,NORMAL,0.0
FILIPPA IDÉHN,SVK,Silkeborg-Voel KFUM,1014.6,20,MV,True,NORMAL,-0.4
RIKKE SCHMIDT,HHE,Horsens Håndbold Elite,1014.4,9,MV,True,NORMAL,-0.6
CLAUDIA ROMPEN,HHE,Horsens Håndbold Elite,1014.0,6,MV,True,NORMAL,-1.0
SOPHIE AMALIE MOTH,SKB,Skanderborg Håndbold,1013.9,16,MV,True,NORMAL,-1.1
SARAH NØRKLIT LØNBORG,AJK,Ajax København,1013.8,22,MV,True,NORMAL,-1.2
FREDERIKKE RASMUSSEN,HHE,Horsens Håndbold Elite,1012.4,21,MV,True,NORMAL,-2.6
