player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LEA HANSEN,SJK,SønderjyskE Kvindehåndbold,1417.2,22,HF,False,LEGENDARY,55.2
MELISSA PETRÉN,IKA,Ikast Håndbold,1414.4,7,PL,False,LEGENDARY,14.0
LINE GYLDENLØVE,BFH,Bjerringbro FH,1412.7,32,PL,False,LEGENDARY,397.7
MARIGONA HAJDARI,SVK,Silkeborg-Voel KFUM,1409.8,30,PL,False,LEGENDARY,62.8
LAURA HOLM ANDERSEN,SKB,Skanderborg Håndbold,1406.3,29,VF,False,LEGENDARY,294.5
JULIE SCAGLIONE,IKA,Ikast Håndbold,1397.8,18,PL,False,ELITE,108.2
JULIE HOLM,VHK,Viborg HK,1390.1,28,PL,False,ELITE,56.0
CHARLOTTE MIKKELSEN,NFH,Nykøbing F. Håndbold,1388.1,12,HF,False,ELITE,27.1
MAREN AARDAHL,ODE,Odense Håndbold,1386.9,32,ST,False,ELITE,147.9
MARIA FISKER,VHK,Viborg HK,1386.2,31,VF,False,ELITE,82.7
SARA HALD,VHK,Viborg HK,1383.3,31,ST,False,ELITE,140.6
NIKITA VAN DER VLIET,ODE,Odense Håndbold,1381.5,25,ST,False,ELITE,40.5
MONA OBAIDLI,NFH,Nykøbing F. Håndbold,1381.5,37,PL,False,ELITE,366.5
MARIA HOLM,SVK,Silkeborg-Voel KFUM,1381.4,32,HB,False,ELITE,166.6
SIDSEL MEJLVANG,ODE,Odense Håndbold,1370.3,25,ST,False,ELITE,37.0
AYAKA IKEHARA,NFH,Nykøbing F. Håndbold,1368.7,23,HF,False,ELITE,76.9
MATHILDE ORKILD,AAU,Aarhus United,1353.8,7,HF,False,ELITE,25.1
LOUISE SØNDERGAARD,VHK,Viborg HK,1348.9,27,HB,False,ELITE,243.1
PERNILLE JOHANNSEN,SJK,SønderjyskE Kvindehåndbold,1342.7,31,HF,False,ELITE,75.4
AIMÉE VON PEREIRA,NFH,Nykøbing F. Håndbold,1336.4,36,PL,False,ELITE,177.6
SARAH PAULSEN,SJK,SønderjyskE Kvindehåndbold,1335.3,32,PL,False,ELITE,320.3
FRIDA HØGAARD NIELSEN,RIN,Ringkøbing Håndbold,1332.6999999999998,30,PL,False,ELITE,215.6
LINE SKAK,SVK,Silkeborg-Voel KFUM,1332.4,9,ST,False,ELITE,34.0
CLARA SKYUM THOMSEN,KBH,København Håndbold,1332.1,29,HB,False,ELITE,168.1
KATHRINE HEINDAHL,TES,Team Esbjerg,1329.7,10,ST,False,ELITE,19.2
LARISSA NUSSER,ODE,Odense Håndbold,1329.6,23,PL,False,ELITE,50.3
ANNE TOLSTRUP PETERSEN,TES,Team Esbjerg,1329.6,31,HF,False,ELITE,89.6
MARIA LYKKEGAARD,IKA,Ikast Håndbold,1322.6,32,ST,False,ELITE,51.7
CLARA SKØTT,KBH,København Håndbold,1320.2,29,HF,False,ELITE,97.4
TONJE LØSETH,ODE,Odense Håndbold,1319.0,6,Ukendt,False,ELITE,2.1
SANNA SOLBERG,TES,Team Esbjerg,1317.5,35,VF,False,ELITE,107.1
MAJBRITT TOFT HANSEN,HHE,Horsens Håndbold Elite,1316.3000000000002,28,ST,False,ELITE,62.9
RICKA FALK GINDRUP,SJK,SønderjyskE Kvindehåndbold,1315.9,29,ST,False,ELITE,78.6
LÆRKE NOLSØE,NFH,Nykøbing F. Håndbold,1315.6999999999998,37,VF,False,ELITE,151.6
LEONORA DEMAJ,RIN,Ringkøbing Håndbold,1315.0,28,PL,False,ELITE,95.5
LAURA DAMGAARD,HHE,Horsens Håndbold Elite,1310.9,7,PL,False,ELITE,27.3
EMMA NAVNE,KBH,København Håndbold,1308.7,29,PL,False,ELITE,121.3
OLIVIA SIMONSEN,SJK,SønderjyskE Kvindehåndbold,1305.9,28,ST,False,ELITE,52.1
THILDE FRANDSEN,VHK,Viborg HK,1302.2,31,HF,False,ELITE,69.8
BO VAN WETERING,ODE,Odense Håndbold,1301.0,24,VF,False,ELITE,68.2
EMMA LAURSEN,RIN,Ringkøbing Håndbold,1290.3,25,HF,False,ELITE,50.6
MARKÉTA JERÁBKOVÁ,IKA,Ikast Håndbold,1289.6,35,PL,False,ELITE,274.6
PERNILLE BRANDENBORG,KBH,København Håndbold,1282.0,30,ST,False,ELITE,69.7
NANNA HINNERFELDT,RIN,Ringkøbing Håndbold,1272.2,30,ST,False,ELITE,150.7
MELANIE BAK,HHE,Horsens Håndbold Elite,1271.6,22,PL,False,ELITE,186.3
JOSEFINE DRAGENBERG,SJK,SønderjyskE Kvindehåndbold,1269.0,8,ST,False,ELITE,21.1
CECILIE BRANDT,IKA,Ikast Håndbold,1259.1999999999998,6,HF,False,ELITE,9.1
JULIE BØE JACOBSEN,TES,Team Esbjerg,1257.5,30,PL,False,ELITE,147.8
EMILIE BECH,SKB,Skanderborg Håndbold,1257.1,19,HF,False,ELITE,36.1
MAJA MUNCH LAURSEN,SVK,Silkeborg-Voel KFUM,1257.1,27,VF,False,ELITE,78.8
RIKKE JOCHUMSEN,RIN,Ringkøbing Håndbold,1256.8,30,VF,False,ELITE,69.8
MATHILDA LUNDSTRØM,SVK,Silkeborg-Voel KFUM,1252.3,31,HF,False,ELITE,144.7
MATHILDE STORGAARD,SKB,Skanderborg Håndbold,1248.6,23,ST,False,NORMAL,37.9
HEGE LØKEN,HHE,Horsens Håndbold Elite,1246.8000000000002,29,HF,False,NORMAL,179.4
SUNA KROSSTEIG HANSEN,AJK,Ajax København,1246.6,20,PL,False,NORMAL,83.5
MARIA BERGER WIERZBA,RIN,Ringkøbing Håndbold,1242.8000000000002,29,PL,False,NORMAL,151.9
MATHILDE KRISTENSEN,SVK,Silkeborg-Voel KFUM,1241.2,13,ST,False,NORMAL,20.8
NINA DANO,ODE,Odense Håndbold,1239.2,27,PL,False,NORMAL,42.5
CLARA BANG,SKB,Skanderborg Håndbold,1238.7,23,PL,False,NORMAL,223.7
VERONA REXHEPI,SKB,Skanderborg Håndbold,1238.6,30,PL,False,NORMAL,133.6
NICOLINE OLSEN,SJK,SønderjyskE Kvindehåndbold,1230.8,32,HB,False,NORMAL,122.6
CAMILLA DEGN,VHK,Viborg HK,1228.2,27,VF,False,NORMAL,68.3
MATHILDE ØSTERGAARD,AAU,Aarhus United,1227.8,9,HF,False,NORMAL,22.5
SOPHIA SNOGDAL,AAU,Aarhus United,1222.1999999999998,29,VF,False,NORMAL,60.1
SILJE BRØNS,KBH,København Håndbold,1217.5,8,PL,False,NORMAL,25.3
ARLINDA HAJDARI,BFH,Bjerringbro FH,1216.6,32,PL,False,NORMAL,129.0
LINE FRANDSEN,BFH,Bjerringbro FH,1216.6,32,PL,False,NORMAL,201.6
ROSA SKOVLUND SCHMIDT,NFH,Nykøbing F. Håndbold,1216.1,23,HF,False,NORMAL,81.7
ELIN HANSSON,HHE,Horsens Håndbold Elite,1207.9,30,VF,False,NORMAL,192.9
AIA RAADSHØJ,AAU,Aarhus United,1206.9,28,PL,False,NORMAL,99.0
TRINE MORTENSEN,IKA,Ikast Håndbold,1202.4,21,VF,False,NORMAL,59.4
SOFIA STENHOLT,SKB,Skanderborg Håndbold,1197.7,17,PL,False,NORMAL,182.7
ANNE BERGGREEN,SKB,Skanderborg Håndbold,1197.1,29,HB,False,NORMAL,136.2
CAROLINE AAR,NFH,Nykøbing F. Håndbold,1196.5,34,ST,False,NORMAL,181.5
MAJA EIBERG,AJK,Ajax København,1189.7,26,PL,False,NORMAL,174.7
EMILIE YTTING,KBH,København Håndbold,1188.3,26,VF,False,NORMAL,78.3
CECILIE BJERRE,RIN,Ringkøbing Håndbold,1186.0,17,PL,False,NORMAL,171.0
KATARINA BERENS,AAU,Aarhus United,1183.5,18,ST,False,NORMAL,40.4
AMANDA LOFT HANSEN,IKA,Ikast Håndbold,1179.5,21,ST,False,NORMAL,30.2
CAROLINE SVARRE,RIN,Ringkøbing Håndbold,1178.6,28,ST,False,NORMAL,29.9
SOFIE SCHELDE-RASMUSSEN,SKB,Skanderborg Håndbold,1167.6,17,PL,False,NORMAL,31.9
FAYE JANSON,HHE,Horsens Håndbold Elite,1167.0,26,PL,False,NORMAL,152.0
MATILDE KONDRUP NIELSEN,AJK,Ajax København,1166.4,12,VF,False,NORMAL,4.1
EMMA MOGENSEN,AAU,Aarhus United,1166.4,10,ST,False,NORMAL,8.2
CHARITÉ MUMBONGO,VHK,Viborg HK,1166.1,31,PL,False,NORMAL,80.9
CATHARINA MOLENAAR,KBH,København Håndbold,1164.9,28,PL,False,NORMAL,96.4
THEA RASMUSSEN,SVK,Silkeborg-Voel KFUM,1161.2,32,PL,False,NORMAL,146.2
TABEA SCHMID,KBH,København Håndbold,1159.0,32,ST,False,NORMAL,144.0
NIKOLINE SAX,AAU,Aarhus United,1156.6999999999998,24,PL,False,NORMAL,51.6
IDA LAGERBON,SJK,SønderjyskE Kvindehåndbold,1156.3,32,PL,False,NORMAL,141.3
ANDREA JACOBSEN,SVK,Silkeborg-Voel KFUM,1144.6,18,PL,False,NORMAL,42.2
FREDERIKKE HEDEGAARD,AAU,Aarhus United,1141.3000000000002,23,HF,False,NORMAL,58.4
ANDREA AAGOT HANSEN,ODE,Odense Håndbold,1141.0,33,HF,False,NORMAL,126.0
RAGNHILD VALLE DAHL,ODE,Odense Håndbold,1139.3,36,PL,False,NORMAL,124.3
THALE RUSHFELDT DEILA,ODE,Odense Håndbold,1135.1,36,PL,False,NORMAL,120.1
MATILDE VESTERGAARD,NFH,Nykøbing F. Håndbold,1130.4,25,VF,False,NORMAL,57.3
SARA MADSEN,SVK,Silkeborg-Voel KFUM,1130.0,28,HB,False,NORMAL,115.0
MAJA EDLING,SVK,Silkeborg-Voel KFUM,1127.6,32,VF,False,NORMAL,112.6
CAROLINE GADE,TES,Team Esbjerg,1126.6999999999998,7,VF,False,NORMAL,7.1
JOSEFINE THORSTED,BFH,Bjerringbro FH,1124.6,31,HF,False,NORMAL,54.3
ANNE-SOFIE FILTENBORG,HHE,Horsens Håndbold Elite,1123.8,19,HF,False,NORMAL,21.2
KATRINE JACOBSEN,AJK,Ajax København,1122.9,26,ST,False,NORMAL,42.2
OLE BUKHOLT JENSEN,AAU,Aarhus United,1119.8,6,Ukendt,False,NORMAL,-1.8
SABINE ENGLERT,AAU,Aarhus United,1118.4,28,MV,True,NORMAL,6.9
RIKKE VORGAARD,AJK,Ajax København,1114.6,11,HF,False,NORMAL,22.7
JESPER HOLMRIS,RIN,Ringkøbing Håndbold,1114.4,8,Ukendt,False,NORMAL,-3.1
JAKOB BIRKEDAL LARSEN,NFH,Nykøbing F. Håndbold,1114.2,5,Ukendt,False,NORMAL,-1.8
SIDSEL POULSEN,BFH,Bjerringbro FH,1113.8,30,ST,False,NORMAL,98.8
STINE BROLØS,SJK,SønderjyskE Kvindehåndbold,1113.5,31,MV,True,NORMAL,11.5
DICTE ANDERSEN,HHE,Horsens Håndbold Elite,1113.1,9,PL,False,NORMAL,8.6
JANA MITTÚN,VHK,Viborg HK,1112.7,29,PL,False,NORMAL,97.7
MARIA HØJGAARD,HHE,Horsens Håndbold Elite,1111.4,5,VF,False,NORMAL,5.6
AMANDA POULSEN,AJK,Ajax København,1110.9,8,PL,False,NORMAL,29.9
SARAH VEST KIRKELØKKE,SKB,Skanderborg Håndbold,1110.9,26,ST,False,NORMAL,36.2
FREJA HAMMER,ODE,Odense Håndbold,1110.6,8,MV,True,NORMAL,1.2
LOUISE HALD,BFH,Bjerringbro FH,1110.3,31,HF,False,NORMAL,95.3
CLAUDIA ROMPEN,VHK,Viborg HK,1109.6,26,MV,True,NORMAL,-1.3
SARA LILHOLT,BFH,Bjerringbro FH,1109.1,21,ST,False,NORMAL,29.4
RAKUL WARDUM,RIN,Ringkøbing Håndbold,1105.5,25,MV,True,NORMAL,1.6
MARTINA THÖRN,KBH,København Håndbold,1102.4,25,MV,True,NORMAL,-1.2
ANNA VENG,SKB,Skanderborg Håndbold,1102.0,30,MV,True,NORMAL,8.4
LOUISE BAK JENSEN,AAU,Aarhus United,1101.8,28,MV,True,NORMAL,-1.5
SOFIE ØSTERGAARD,RIN,Ringkøbing Håndbold,1098.9,30,HF,False,NORMAL,83.9
MATHILDE JUNCKER,VHK,Viborg HK,1098.1,11,MV,True,NORMAL,-1.1
LINE MAI HOUGAARD,IKA,Ikast Håndbold,1096.4,33,HF,False,NORMAL,81.4
ANNA KRISTENSEN,TES,Team Esbjerg,1096.0,35,MV,True,NORMAL,2.5
EMILY STANG SANDO,HHE,Horsens Håndbold Elite,1095.2,17,MV,True,NORMAL,4.7
KASPER CHRISTENSEN,IKA,Ikast Håndbold,1094.1,7,Ukendt,False,NORMAL,-3.2
ALTHEA REINHARDT,ODE,Odense Håndbold,1093.4,34,MV,True,NORMAL,-0.6
EMILIE BANGSHØI,BFH,Bjerringbro FH,1092.8,31,VF,False,NORMAL,77.8
CECILIE GREVE,NFH,Nykøbing F. Håndbold,1091.7,31,MV,True,NORMAL,-6.7
TINE GEERTSEN,SJK,SønderjyskE Kvindehåndbold,1090.8,5,PL,False,NORMAL,6.7
CHRISTINA HANSEN,AAU,Aarhus United,1090.3,6,ST,False,NORMAL,10.2
LIVE RUSHFELDT DEILA,TES,Team Esbjerg,1090.1,24,PL,False,NORMAL,75.1
AMALIE MILLING,TES,Team Esbjerg,1090.0,35,MV,True,NORMAL,-0.6
STINE BONDE,SVK,Silkeborg-Voel KFUM,1087.8,31,MV,True,NORMAL,-2.2
ISABELLA FAZEKAS JAKOBSEN,AAU,Aarhus United,1085.8,8,Ukendt,False,NORMAL,-4.9
FILIPPA IDÉHN,IKA,Ikast Håndbold,1084.4,11,MV,True,NORMAL,1.5
KAREN KLOKKER,SVK,Silkeborg-Voel KFUM,1082.4,24,ST,False,NORMAL,67.4
DITTE VIND,AJK,Ajax København,1082.4,25,MV,True,NORMAL,-3.1
NORA PERSSON,SJK,SønderjyskE Kvindehåndbold,1081.7,31,MV,True,NORMAL,-1.0
OLE BITSCH,VHK,Viborg HK,1078.8000000000002,6,Ukendt,False,NORMAL,-3.6
IDA MARIE KAYSEN,VHK,Viborg HK,1073.3,30,MV,True,NORMAL,1.0
ANNETTE WIRÉN LARSEN,HHE,Horsens Håndbold Elite,1073.3,7,PL,False,NORMAL,58.3
MATHILDE PIIL,BFH,Bjerringbro FH,1072.4,30,VF,False,NORMAL,57.4
ANDREA AUSTMO,IKA,Ikast Håndbold,1072.1,32,MV,True,NORMAL,0.0
ANNE CHRISTINE BOSSEN,KBH,København Håndbold,1070.5,29,MV,True,NORMAL,2.3
SOPHIE MOTH,SVK,Silkeborg-Voel KFUM,1069.5,27,MV,True,NORMAL,-0.4
MALIN AUNE,ODE,Odense Håndbold,1068.2,29,HF,False,NORMAL,53.2
JOSEPHINE NORDSTRØM,BFH,Bjerringbro FH,1068.0,6,MV,True,NORMAL,0.0
SOFIA BRO,SKB,Skanderborg Håndbold,1063.3,12,PL,False,NORMAL,48.3
CAROLINE HØJER,BFH,Bjerringbro FH,1062.5,22,PL,False,NORMAL,47.5
LAURA SKYTTE,AJK,Ajax København,1061.6,22,PL,False,NORMAL,46.6
EMMA ERNST,BFH,Bjerringbro FH,1060.3,20,PL,False,NORMAL,45.3
CAMILLE MANDRET,SJK,SønderjyskE Kvindehåndbold,1060.0,25,ST,False,NORMAL,45.0
EMILIE ROSBORG,SKB,Skanderborg Håndbold,1055.0,13,VF,False,NORMAL,40.0
SARA IBRANOVIC,SJK,SønderjyskE Kvindehåndbold,1051.8,18,VF,False,NORMAL,36.8
SOFIE LUND,BFH,Bjerringbro FH,1050.1,28,ST,False,NORMAL,35.1
RAGNHILD VALLE DAHL,ODE,Odense Håndbold,1048.5,12,PL,False,NORMAL,33.5
LEAH WESTERBERG,AJK,Ajax København,1047.9,18,HF,False,NORMAL,32.9
SILLE SORTH,HHE,Horsens Håndbold Elite,1046.8,14,HF,False,NORMAL,31.8
KATRINE BROLØS,AAU,Aarhus United,1040.2,16,ST,False,NORMAL,25.2
AMALIE GRØN,RIN,Ringkøbing Håndbold,1039.4,17,VF,False,NORMAL,24.4
SIMONE BÖHME,IKA,Ikast Håndbold,1038.6,10,HF,False,NORMAL,23.6
LÆRKE JUHL LÆSSØE,AJK,Ajax København,1038.5,24,ST,False,NORMAL,23.5
FILIPPA NEDOVIC LARSEN,SKB,Skanderborg Håndbold,1037.7,17,ST,False,NORMAL,22.7
KATARZYNA PORTASINSKA,VHK,Viborg HK,1033.1,12,HF,False,NORMAL,18.1
LAURA THESTRUP,VHK,Viborg HK,1032.3,16,PL,False,NORMAL,17.3
LUCIANA REBELO,TES,Team Esbjerg,1030.9,14,HB,False,NORMAL,15.9
STINE EIBERG,NFH,Nykøbing F. Håndbold,1030.0,21,Ukendt,False,NORMAL,15.0
SMILLA HEDE,HHE,Horsens Håndbold Elite,1028.7,9,VB,False,NORMAL,13.7
AMALIE ANDERSEN,AJK,Ajax København,1028.3,17,PL,False,NORMAL,13.3
BRYNHILD PÁLSDÓTTIR,AJK,Ajax København,1027.8,7,HF,False,NORMAL,12.8
IDA GÖTZSCHE,KBH,København Håndbold,1025.2,9,HF,False,NORMAL,10.2
YARA TEN HOLTE,ODE,Odense Håndbold,1025.1,28,MV,True,NORMAL,10.1
EMMA SKIPPER,SVK,Silkeborg-Voel KFUM,1024.7,10,ST,False,NORMAL,9.7
CAROLINE KOTTAL CLAUSEN,IKA,Ikast Håndbold,1022.9,6,HF,False,NORMAL,7.9
ISABELLA POULSEN,SVK,Silkeborg-Voel KFUM,1022.7,9,PL,False,NORMAL,7.7
IDA VIUM,RIN,Ringkøbing Håndbold,1020.2,17,MV,True,NORMAL,5.2
SOFIE WENDELBO,SVK,Silkeborg-Voel KFUM,1019.5,6,ST,False,NORMAL,4.5
MARIA KVANNLI,AJK,Ajax København,1019.3,5,ST,False,NORMAL,4.3
SARAH ERNEBJERG,BFH,Bjerringbro FH,1018.8,27,MV,True,NORMAL,3.8
IRMA SCHJÖTT,IKA,Ikast Håndbold,1018.6,30,MV,True,NORMAL,3.6
THERESE LARSEN,AJK,Ajax København,1018.4,19,MV,True,NORMAL,3.4
CLARA BAK,BFH,Bjerringbro FH,1018.2,31,MV,True,NORMAL,3.2
BIANCA SCHANSSEMA,KBH,København Håndbold,1018.1,12,MV,True,NORMAL,3.1
MILICA DJUKIC,AJK,Ajax København,1017.9,5,PL,False,NORMAL,2.9
IDA MARIE PEDERSEN,RIN,Ringkøbing Håndbold,1017.2,6,MV,True,NORMAL,2.2
STINE ALMIND,SKB,Skanderborg Håndbold,1016.8,18,MV,True,NORMAL,1.8
LINE CHRISTIANSEN,NFH,Nykøbing F. Håndbold,1015.0,12,MV,True,NORMAL,0.0
MATHILDE BISGAARD,HHE,Horsens Håndbold Elite,1014.7,28,MV,True,NORMAL,-0.3
ISABELLA MATHORNE,SKB,Skanderborg Håndbold,1013.8,10,MV,True,NORMAL,-1.2
CATHARINA BROCH,NFH,Nykøbing F. Håndbold,1013.5,29,MV,True,NORMAL,-1.5
BO SPELLERBERG,KBH,København Håndbold,1012.8,9,Ukendt,False,NORMAL,-2.2
OLE GUSTAV GJEKSTAD,ODE,Odense Håndbold,1012.1,10,Ukendt,False,NORMAL,-2.9
MAYSSA PESSOA,HHE,Horsens Håndbold Elite,992.3,12,MV,True,NORMAL,-22.7
